Paritioned Dense Autoencoder with Modified ReLU,Iterations,Loss
-6 dB,-3 dB,0 dB,3 dB,6 dB
2001
-6 dB,1958339.81608,1917106.25,555.116022325
-6 dB,2008741.88841,1954095.5,564.704846668
-6 dB,1767662.91213,1709682.0,580.295459679
-6 dB,2000395.53375,1933957.0,626.81651354
-6 dB,1820171.86189,1753042.0,629.369809518
-6 dB,1818718.39402,1748181.25,652.937847746
-6 dB,1634158.58497,1564615.375,710.895818897
-6 dB,1625436.13677,1552972.875,714.114811358
-6 dB,1532778.71351,1459843.375,755.773697001
-6 dB,1512043.4326,1436214.625,796.626961335
-6 dB,1344258.91313,1271221.0,834.686428169
-6 dB,1258327.3018,1185519.0,855.878343894
-6 dB,1251279.84628,1175703.0,907.194874937
-6 dB,1350606.32567,1268766.25,937.438080516
-6 dB,1205163.53129,1126964.125,997.581420858
-6 dB,1169350.05983,1090332.25,1079.40843123
-6 dB,989001.613456,916916.75,1089.84004918
-6 dB,905479.118696,837247.75,1118.83151428
-6 dB,884501.583966,816647.625,1181.12912856
-6 dB,797970.960994,735323.5,1227.38782909
-6 dB,742733.256784,683987.625,1287.60243162
-6 dB,724308.393412,667716.5,1348.28614839
-6 dB,729404.292388,673185.25,1478.62793335
-6 dB,754446.038596,698206.375,1471.71319016
-6 dB,614747.984069,573243.125,1520.40361324
-6 dB,567560.883117,534030.375,1567.08726253
-6 dB,541958.740174,515506.78125,1672.73565576
-6 dB,474764.813078,460455.9375,1676.27930466
-6 dB,528396.263219,511717.3125,1791.17723049
-6 dB,429861.642827,429424.40625,1912.95452131
-6 dB,472298.277243,469901.125,1973.76234807
-6 dB,471955.545784,471812.8125,2019.28368149
-6 dB,494548.462098,493170.8125,2056.42833672
-6 dB,496750.051449,495638.5,2069.51960665
-6 dB,485387.545947,483889.34375,2222.70453557
-6 dB,496243.609186,491901.6875,2146.60270314
-6 dB,499829.157907,493520.3125,2157.66531122
-6 dB,502145.280951,493279.03125,2285.90140619
-6 dB,487563.359654,476668.0,2218.33302229
-6 dB,503009.295399,493694.25,2202.39294458
-6 dB,481951.122592,472064.1875,2177.814887
-6 dB,491470.133392,481375.9375,2216.33528772
-6 dB,479044.01452,469232.84375,2192.80808635
-6 dB,458390.094701,447031.5625,2094.03500802
-6 dB,446302.336687,435757.3125,2076.52115392
-6 dB,426201.127395,414743.875,2052.18586149
-6 dB,471059.010469,465542.78125,1999.52000598
-6 dB,434401.999591,427273.8125,2022.72574595
-6 dB,454860.119943,450088.3125,1907.21540088
-6 dB,485052.833213,481312.1875,1950.06122169
-6 dB,451391.884724,447180.8125,1969.98245769
-6 dB,452245.575589,448457.0625,1924.60738571
-6 dB,446498.281214,442597.6875,1865.06905152
-6 dB,459053.077122,454976.8125,1874.22258048
-6 dB,433034.43516,428724.25,1906.74696039
-6 dB,383451.134358,378813.84375,1822.82529758
-6 dB,415489.402935,411632.9375,1782.67570175
-6 dB,405187.819092,401250.84375,1732.68450762
-6 dB,425066.865415,420863.3125,1802.03651316
-6 dB,412214.942778,408005.625,1797.43662192
-6 dB,421051.835164,416790.34375,1734.29859027
-6 dB,404954.563913,401116.34375,1769.94841348
-6 dB,415593.202862,411357.84375,1729.41807066
-6 dB,418239.735075,413969.4375,1832.18480493
-6 dB,417035.236411,412718.4375,1860.56638925
-6 dB,469203.807266,463435.75,1905.15342595
-6 dB,455034.113325,449310.125,1847.30000715
-6 dB,426886.244463,422296.375,1907.78722375
-6 dB,370638.825034,367397.25,1891.9670189
-6 dB,416121.967624,412166.6875,1881.29211665
-6 dB,412825.631913,409199.59375,1921.41055997
-6 dB,444939.440941,440560.0,1883.60194893
-6 dB,389307.180763,385922.21875,1916.02245023
-6 dB,397580.826511,393902.375,1939.39204531
-6 dB,425268.406331,421324.6875,1947.45157559
-6 dB,446817.832808,442520.46875,2022.55118347
-6 dB,430186.574727,426246.75,2015.67419662
-6 dB,393231.83107,389481.3125,1941.71242081
-6 dB,431585.018811,427472.4375,2061.0562427
-6 dB,392063.339078,388378.8125,1985.14632593
-6 dB,404141.322398,400450.1875,2035.86695304
-6 dB,376391.339265,371835.4375,1927.80807831
-6 dB,396345.979961,392207.1875,2037.45966295
-6 dB,389180.000586,384826.9375,1997.81806569
-6 dB,402354.323573,398436.9375,2013.05493488
-6 dB,384127.459474,379999.78125,2025.31663031
-6 dB,395921.785125,392126.5,1963.39606221
-6 dB,409795.044434,406225.1875,1973.4006033
-6 dB,391006.514736,387483.8125,1931.18516949
-6 dB,374561.830694,370539.8125,1959.10131748
-6 dB,348598.450287,344066.8125,1901.41644519
-6 dB,408691.893955,405231.25,2004.46255578
-6 dB,342498.963271,338307.0625,1913.91556926
-6 dB,382507.57885,379307.53125,1874.80056437
-6 dB,394549.178559,390957.0625,1954.72178036
-6 dB,413381.238264,409748.6875,1863.52020172
-6 dB,425278.83964,420959.1875,1892.93981632
-6 dB,398100.244627,394300.28125,1901.01742124
-6 dB,391460.73118,387739.75,1869.19521156
-6 dB,379503.259057,375914.1875,1902.0015177
-6 dB,408046.999051,403683.5,1929.478492
-6 dB,409502.104848,405101.875,1962.10430748
-6 dB,377556.749071,373996.3125,1929.60799957
-6 dB,387233.507947,383442.0625,1970.89641233
-6 dB,410000.215478,405767.625,2012.4497684
-6 dB,380674.611289,377069.6875,2046.15779111
-6 dB,397277.467034,393204.875,1999.76476755
-6 dB,372537.502138,369051.1875,1997.96562882
-6 dB,391807.626381,387927.9375,2014.07881082
-6 dB,383515.85781,379830.0625,2012.94494105
-6 dB,410777.317153,406830.25,2089.01787313
-6 dB,377636.307927,373681.3125,2054.39420857
-6 dB,354381.144005,349825.8125,2071.64789853
-6 dB,376255.997344,372201.71875,2053.23148426
-6 dB,402268.720421,398250.1875,2023.01936057
-6 dB,416808.41295,412668.1875,2061.55727099
-6 dB,389630.081222,385696.125,2039.85484112
-6 dB,412239.16151,408019.5625,2084.41912706
-6 dB,357955.298197,353493.84375,2088.41637503
-6 dB,381925.202569,377834.5,2054.52102498
-6 dB,362779.786706,358267.1875,2093.56984271
-6 dB,377575.703044,373668.8125,2046.8768221
-6 dB,357010.757536,352837.34375,2064.04641821
-6 dB,381116.140781,377337.40625,2023.13289299
-6 dB,369433.156338,365385.875,2064.0131624
-6 dB,380659.411549,376779.8125,2098.22606881
-6 dB,373557.44541,369669.59375,2072.62939926
-6 dB,368254.419242,364479.6875,2077.68765348
-6 dB,355111.138802,351317.65625,2017.60345367
-6 dB,356405.152084,352419.40625,2073.50647553
-6 dB,334609.752384,330151.9375,2110.75553996
-6 dB,382031.169372,378038.4375,2059.07328086
-6 dB,355914.895824,352008.84375,2042.55977704
-6 dB,354556.584058,350559.59375,2018.1009472
-6 dB,402437.811812,397704.375,2061.70388744
-6 dB,403644.457126,398451.1875,2058.1157524
-6 dB,366529.494565,362249.3125,2107.62211861
-6 dB,326541.498502,322498.09375,2094.4567102
-6 dB,399140.597366,394147.375,2059.75697182
-6 dB,374208.652255,369820.25,2094.81537827
-6 dB,347315.848327,343450.15625,2058.69973318
-6 dB,367326.164697,363160.6875,2122.40825549
-6 dB,328232.423768,323911.375,2101.4970941
-6 dB,369777.851006,365654.34375,2118.49003207
-6 dB,395872.601048,391012.0625,2147.28501226
-6 dB,336771.161406,332751.375,2128.81193104
-6 dB,362996.960479,358893.84375,2110.96363691
-6 dB,383913.559232,379361.90625,2181.59049061
-6 dB,355837.666588,351737.375,2181.1457361
-6 dB,364728.819704,360315.125,2128.46043175
-6 dB,369436.302408,365100.75,2219.74259619
-6 dB,345114.976099,340699.5625,2194.15472157
-6 dB,361322.205793,356833.0,2228.91738719
-6 dB,361863.962944,357590.40625,2251.00650367
-6 dB,364005.745348,359651.34375,2259.55298807
-6 dB,333872.695684,329150.25,2233.18392249
-6 dB,331405.609936,326763.03125,2225.51412118
-6 dB,371116.364717,367068.8125,2218.66603467
-6 dB,360619.031269,356500.5625,2222.51637225
-6 dB,365253.825144,360894.4375,2212.8805004
-6 dB,354363.700384,350071.40625,2160.81182952
-6 dB,322217.051119,317742.40625,2203.51508779
-6 dB,320459.646998,315353.25,2144.78787555
-6 dB,363620.231781,359179.4375,2245.82551749
-6 dB,325187.256831,320767.25,2290.98999222
-6 dB,362751.980461,358398.59375,2302.76352728
-6 dB,315452.694321,310764.0625,2319.11518003
-6 dB,346565.119862,342536.3125,2167.18850953
-6 dB,309267.785509,304964.8125,2230.28260473
-6 dB,336930.121754,332599.53125,2292.35309883
-6 dB,335377.938971,330932.71875,2205.90632275
-6 dB,360818.317481,355872.5625,2280.33758116
-6 dB,334715.657747,330065.90625,2325.99774387
-6 dB,323387.204603,319193.0625,2323.45245646
-6 dB,340887.659023,336090.71875,2288.91095422
-6 dB,341876.337179,337431.28125,2197.64576505
-6 dB,333078.507334,328726.09375,2301.9258564
-6 dB,340145.443965,335497.0625,2228.37094516
-6 dB,341171.725709,336565.53125,2296.18962182
-6 dB,333788.452243,329266.46875,2378.74605562
-6 dB,318601.21146,314431.78125,2319.30462975
-6 dB,346250.497957,341535.625,2338.74014078
-6 dB,315320.476908,310664.90625,2497.80647018
-6 dB,329011.598087,324394.5625,2400.99602305
-6 dB,317863.469001,313315.75,2421.39549459
-6 dB,343192.182828,338606.8125,2396.99362945
-6 dB,347252.129567,342634.96875,2347.00054578
-6 dB,306981.965632,302055.375,2403.89110726
-6 dB,300491.314644,294842.9375,2467.89587427
-6 dB,294761.028741,289443.71875,2434.54523704
-6 dB,324694.22937,320290.5625,2365.96429913
-6 dB,307182.419177,302621.71875,2427.56183311
-6 dB,314454.01702,309894.9375,2439.86590375
-6 dB,317947.052441,313525.4375,2451.87386328
-6 dB,336761.681897,331852.375,2457.00086221
-6 dB,294538.311519,290070.6875,2400.86328991
-6 dB,315030.689804,310536.8125,2417.06040925
-6 dB,323050.331233,318200.9375,2411.76611587
-6 dB,315105.615425,310388.4375,2517.71442599
-6 dB,298066.461336,293837.1875,2380.61270227
-6 dB,288865.148941,284235.9375,2440.68055283
-6 dB,300518.357494,295958.3125,2444.68936322
-6 dB,271470.220699,266661.09375,2462.15551324
-6 dB,298220.100145,293702.0,2553.15580871
-6 dB,283752.634516,279257.65625,2416.01661876
-6 dB,328359.332775,323289.125,2528.08476576
-6 dB,322557.044009,317293.0625,2542.88235818
-6 dB,292835.462757,288248.1875,2623.91660562
-6 dB,310046.928377,305018.125,2560.2752515
-6 dB,325167.511994,319632.0625,2550.03772122
-6 dB,332173.925021,326222.78125,2534.67573429
-6 dB,273368.07165,269317.625,2482.58520588
-6 dB,283838.880467,279073.625,2583.70004391
-6 dB,298470.191338,293655.3125,2624.0642031
-6 dB,291499.032831,286495.0,2730.48789347
-6 dB,300976.863913,295991.90625,2681.26052948
-6 dB,288107.802208,283392.0625,2659.36521819
-6 dB,329792.723038,324555.125,2650.09148046
-6 dB,268270.12843,263171.625,2721.79779297
-6 dB,278973.292439,273654.625,2818.67615265
-6 dB,272897.012697,267493.34375,2671.18151399
-6 dB,297747.445655,293121.375,2701.94656138
-6 dB,305234.174834,300388.875,2743.36413434
-6 dB,302172.187144,297216.75,2640.6061072
-6 dB,305504.126291,300165.75,2716.12872276
-6 dB,281934.130785,277009.96875,2794.23396217
-6 dB,273409.29032,268595.5,2800.28761952
-6 dB,275374.292421,270575.96875,2766.68297918
-6 dB,295176.563731,289793.90625,2782.20261821
-6 dB,278334.2134,273422.875,2844.74996983
-6 dB,263571.052583,258441.0,2877.64192343
-6 dB,259674.372076,254626.09375,2806.35999663
-6 dB,287521.087129,282422.84375,2794.13726379
-6 dB,300715.409134,295056.09375,2961.69061642
-6 dB,292304.754959,287003.5,2859.9061158
-6 dB,259048.966766,254089.828125,2840.36533287
-6 dB,286757.200879,281546.78125,2850.3565976
-6 dB,255157.039962,249873.84375,2999.91689101
-6 dB,281640.685187,276451.0,2967.0423822
-6 dB,252807.070661,247476.5625,2914.63871778
-6 dB,263939.834994,258790.09375,2927.44030485
-6 dB,279649.146439,274419.40625,2938.06750684
-6 dB,258114.34993,253031.140625,2979.49497409
-6 dB,242483.04853,236988.9375,2983.35927514
-6 dB,259074.792068,253844.34375,2953.57422832
-6 dB,285338.818712,279757.90625,3070.57334742
-6 dB,261337.86738,255874.078125,3076.00935974
-6 dB,258833.738615,253572.65625,3092.94741722
-6 dB,236783.819625,231511.4375,3026.75391993
-6 dB,259498.799034,254186.59375,3138.13495954
-6 dB,241352.721556,236132.96875,3125.05095
-6 dB,259415.186513,253956.09375,3161.5383563
-6 dB,286101.434827,279612.0625,3240.07818872
-6 dB,250889.985081,245695.90625,3164.60540344
-6 dB,289199.241218,282123.875,3273.63959498
-6 dB,268572.668922,262285.96875,3243.34271706
-6 dB,273178.179681,266665.03125,3362.74493512
-6 dB,249524.097385,244522.734375,3254.24518802
-6 dB,292078.819412,285201.5625,3337.9949375
-6 dB,262047.933876,256611.5,3291.39799305
-6 dB,259334.53169,253853.484375,3321.41214311
-6 dB,253247.665021,247669.453125,3326.06368163
-6 dB,263432.560394,257619.65625,3367.21698692
-6 dB,227362.508258,218508.15625,3490.57161561
-6 dB,247669.207562,240823.28125,3443.8276768
-6 dB,241034.058542,234135.671875,3433.7465771
-6 dB,268706.119482,263454.3125,3430.87112498
-6 dB,226271.465612,219737.21875,3427.0115344
-6 dB,252115.776224,246899.53125,3436.78659817
-6 dB,232665.887826,226916.75,3513.46615873
-6 dB,236220.181671,230724.0,3471.24436921
-6 dB,218095.131504,212525.53125,3468.88019849
-6 dB,238334.692823,232885.46875,3434.65252317
-6 dB,230533.231308,224678.9375,3598.84358025
-6 dB,247354.797732,240770.875,3492.77664551
-6 dB,211405.884687,205825.359375,3584.34178592
-6 dB,224199.127539,218282.625,3592.12434856
-6 dB,227122.830027,220738.09375,3837.95331938
-6 dB,236537.669735,229796.09375,3704.8455837
-6 dB,272509.363794,263300.1875,3627.54684357
-6 dB,235565.550154,229011.796875,3762.90682843
-6 dB,203173.278359,198000.40625,3616.56239352
-6 dB,233394.82155,227201.078125,3777.47656967
-6 dB,212532.26544,206547.109375,3783.60791553
-6 dB,227844.130401,221728.65625,3795.37106006
-6 dB,239305.56798,232948.234375,3852.6480753
-6 dB,229471.667258,223169.421875,3845.15575284
-6 dB,202667.972952,194932.6875,3940.50282586
-6 dB,202216.514402,194924.46875,3910.31406751
-6 dB,204818.165989,198069.0,3894.1063706
-6 dB,211534.822501,205489.90625,3908.18096209
-6 dB,241431.115163,235495.65625,3893.06870677
-6 dB,277798.089022,268507.03125,4062.59889456
-6 dB,212044.305593,205364.46875,4181.61089123
-6 dB,227488.761611,219968.5,4114.85213674
-6 dB,201887.454007,195823.234375,4148.09479564
-6 dB,221858.559366,214980.625,4146.05596846
-6 dB,201368.843649,195155.5625,4275.67113376
-6 dB,224158.795146,217293.484375,4283.84174197
-6 dB,215048.337884,208405.59375,4267.71306196
-6 dB,213284.573157,206564.53125,4298.202932
-6 dB,230821.70754,223322.6875,4461.06404667
-6 dB,199690.76473,193030.46875,4328.61209027
-6 dB,227472.716635,220295.515625,4406.88822761
-6 dB,213415.045076,206539.65625,4491.18910288
-6 dB,208077.680624,201089.984375,4361.01294804
-6 dB,197402.090429,189931.34375,4493.37877219
-6 dB,197391.214993,189827.890625,4511.64987168
-6 dB,180739.375721,170916.53125,4628.9339021
-6 dB,189344.717046,181688.296875,4510.2367592
-6 dB,189379.963164,183125.65625,4539.74235336
-6 dB,190642.703881,184256.65625,4661.59653107
-6 dB,218813.88118,211863.3125,4604.494941
-6 dB,194424.794671,187260.109375,4551.82272597
-6 dB,199590.455337,191737.171875,4653.32520111
-6 dB,211096.286468,201347.6875,4723.54310222
-6 dB,184349.151094,177445.9375,4647.59045143
-6 dB,183595.681397,176593.46875,4883.09856921
-6 dB,189862.194272,182541.375,5034.28485506
-6 dB,190908.291118,183741.328125,4889.09369298
-6 dB,185093.986684,178318.109375,4909.8581463
-6 dB,174164.812718,166670.15625,4880.15967452
-6 dB,193238.053421,185661.96875,5023.2200139
-6 dB,177661.426697,169719.734375,5053.19477002
-6 dB,167081.873747,158402.109375,4931.31471141
-6 dB,169312.505019,160817.375,5169.34767526
-6 dB,179364.980944,172364.15625,5041.96510035
-6 dB,193278.042691,186511.4375,5143.65107032
-6 dB,179086.824557,171817.21875,5184.73992529
-6 dB,180386.952474,172415.09375,5225.06053739
-6 dB,207150.936322,196584.578125,5291.64911923
-6 dB,157761.935572,150786.78125,5240.19600917
-6 dB,166525.389265,159076.40625,5271.42197327
-6 dB,159790.111749,152533.984375,5248.02854715
-6 dB,159598.628912,151923.3125,5367.07817419
-6 dB,173845.429984,166210.671875,5390.83123796
