Traditional Autoencoder with Modified ReLU,Iterations,Loss
-6 dB,-3 dB,0 dB,3 dB,6 dB
2001
-6 dB,205.4765625
-6 dB,197.914596558
-6 dB,202.835494995
-6 dB,199.053314209
-6 dB,199.34072876
-6 dB,192.770431519
-6 dB,190.99621582
-6 dB,184.676757812
-6 dB,185.707519531
-6 dB,187.684906006
-6 dB,177.54196167
-6 dB,181.800415039
-6 dB,168.459823608
-6 dB,157.372650146
-6 dB,167.59387207
-6 dB,161.483154297
-6 dB,154.777587891
-6 dB,156.750823975
-6 dB,152.917404175
-6 dB,143.654769897
-6 dB,148.517242432
-6 dB,152.630966187
-6 dB,140.344146729
-6 dB,143.852020264
-6 dB,147.492675781
-6 dB,131.692352295
-6 dB,130.53793335
-6 dB,131.89994812
-6 dB,134.744491577
-6 dB,118.885177612
-6 dB,124.602638245
-6 dB,117.96925354
-6 dB,121.858291626
-6 dB,113.441879272
-6 dB,114.933403015
-6 dB,110.532653809
-6 dB,105.552520752
-6 dB,97.4459686279
-6 dB,102.334121704
-6 dB,93.6968231201
-6 dB,97.9009475708
-6 dB,95.8878173828
-6 dB,96.0351867676
-6 dB,94.3488311768
-6 dB,94.2452468872
-6 dB,93.667427063
-6 dB,89.2169342041
-6 dB,88.4764938354
-6 dB,82.6844177246
-6 dB,82.0494384766
-6 dB,79.1922836304
-6 dB,78.9138031006
-6 dB,76.6130371094
-6 dB,71.0674057007
-6 dB,71.7066497803
-6 dB,69.4577713013
-6 dB,68.9561080933
-6 dB,75.3623504639
-6 dB,65.4236755371
-6 dB,61.6849975586
-6 dB,69.2292327881
-6 dB,67.1294021606
-6 dB,63.0263786316
-6 dB,58.691368103
-6 dB,55.6655960083
-6 dB,58.2263069153
-6 dB,60.914604187
-6 dB,53.037071228
-6 dB,53.7863388062
-6 dB,50.9716758728
-6 dB,50.5429153442
-6 dB,44.9295959473
-6 dB,48.3672485352
-6 dB,44.0514144897
-6 dB,47.4312438965
-6 dB,41.6427307129
-6 dB,44.3396606445
-6 dB,40.031337738
-6 dB,40.5069618225
-6 dB,41.707244873
-6 dB,40.400062561
-6 dB,37.2046432495
-6 dB,38.4638557434
-6 dB,36.83543396
-6 dB,38.6018218994
-6 dB,34.845123291
-6 dB,36.8652648926
-6 dB,35.8180389404
-6 dB,32.2805213928
-6 dB,31.1101207733
